"958","storage","貯蔵；保管；保管場所",0
"959","store","店",0
"960","story","話；物語",0
"961","straight","まっすぐな",0
"962","strange","奇妙な",0
"963","stranger","見知らぬ人",0
"964","street","道；通り",0
"965","strike","打つ；殴る",0
"966","strong","強い；力強い",0
"967","strongly","強く",0
"968","student","学生",0
"969","study","勉強する",0
"970","stuff","物",0
"971","stupid","ばか；頭が悪い",0
"972","subject","主語",0
"973","such","そのような；とても～な",0
"974","sudden","突然の",0
"975","suddenly","突然に",0
"976","suggest","提案する",0
"977","suggestion","提案",0
"978","suitable","適した；ふさわしい",0
"979","summer","夏",0
"980","sunday","日曜日",0
"981","support","支える；支援する",0
"982","supporter","サポーター; 支持者",0
"983","suppose","思う；仮定する",0
"984","sure","確信している",0
"985","surely","確かに；きっと",0
"986","surprise","驚かせる",0
"987","surprisingly","驚くほど",0
"988","sweet","甘い",0
"989","swim","泳ぐ",0
"990","system","体系；システム",0
"991","table","テーブル",0
"992","tail","尾",0
"993","take","持ち帰る",0
"994","talk","話す",0
"995","tall","背の高い",0
"996","tape","テープで貼る",0
"997","taste","味",0
"998","tax","税",0
"999","teach","教える",0
"1000","teacher","先生",0
"1001","team","チーム",0
"1002","tear","涙",0
"1003","telephone","電話",0
"1004","television","テレビ",0
"1005","tell","伝える;  話す",0
"1006","ten","10",0
"1007","tend","～する傾向がある",0
"1008","tendency","傾向",0
"1009","term","学期",0
"1010","terrible","ひどい；恐ろしい",0
"1011","test","試験；テスト",0
"1012","than","～よりも",0
"1013","thank","感謝する",0
"1014","that","それ；あれ；そのようなこと，その；あの，それくらい",0
"1015","their","彼らの；彼女らの；それらの",0
"1016","them","彼らを；彼女らを；それらを",0
"1017","themselves","彼ら自身；彼女ら自身；それら自体",0
"1018","then","あのとき；それから",0
"1019","there","そこ；あそこ；そこで；そこに",0
"1020","these","これら",0
"1021","they","彼ら；彼女ら；それら",0
"1022","thick","ぶ厚い",0
"1023","thing","あの物；あのこと",0
"1024","think","考える；思う",0
"1025","thirst","渇き，喉が渇く",0
"1026","thirteen","13",0
"1027","thirty","30",0
"1028","this","この，これ，こんなに",0
"1029","those","あれら",0
"1030","though","～だけれども",0
"1031","thousand","1000",0
"1032","three","3",0
"1033","throat","喉",0
"1034","through","～を通じて; ～を通して；完全に",0
"1035","throughout","至る所に；～の間中ずっと",0
"1036","throw","投げる",0
"1037","thursday","木曜日",0
"1038","tie","結ぶ；縛る",0
"1039","tight","きつい；ピンと張った：詰まった；密接な；厳しい",0
"1040","till","～まで",0
"1041","time","時間（という概念）",0
"1042","tire","疲れさせる；飽きさせる",0
"1043","to","～へ；～に；～まで；～に対して；～すること；～ために",0
"1044","today","今日",0
"1045","together","一緒に；まとめて",0
"1046","tomorrow","明日；未来",0
"1047","tonight","今夜",0
"1048","tooth","歯",0
"1049","top","最上部；最上位",0
"1050","total","合計",0
"1051","totally","全く",0
"1052","touch","触る；接する",0
"1053","toward","～の方へ；～へ向いて；～に対して",0
"1054","town","町",0
"1055","track","跡；道，追跡する",0
"1056","train","電車",0
"1057","travel","旅行する",0
"1058","treat","扱う",0
"1059","treatment","取り扱い",0
"1060","tree","木",0
"1061","trip","旅行",0
"1062","trouble","悩み；困難；面倒；もめごと；病気；故障",0
"1063","true","真実の; 本当の",0
"1064","truly","本当に",0
"1065","trust","信頼する，信頼；委託",0
"1066","truth","真理；真実",0
"1067","try","試す；やってみる",0
"1068","tuesday","火曜日",0
"1069","twelve","12",0
"1070","twenty","20",0
"1071","twice","2度；2倍",0
"1072","two","2",0
"1073","ugly","醜い",0
"1074","unable","～することができない",0
"1075","uncertainty","不確実なこと",0
"1076","unclear","はっきりしない； 不明確な",0
"1077","under","以下の",0
"1078","understand","分かる；理解する",0
"1079","unemployment","失業",0
"1080","unfortunately","不運にも",0
"1081","unknown","知られていない",0
"1082","unless","～でない限り",0
"1083","until","～まで",0
"1084","unusual","珍しい",0
"1085","up","上へ；立って；起こって",0
"1086","upon","～の上に",0
"1087","us","私たちを",0
"1088","use","使う；利用する",0
"1089","useful","役に立つ",0
"1090","user","使用者",0
"1091","usual","いつもの",0
"1092","usually","普通は",0
"1093","van","小型トラック",0
"1094","very","とても，まさに",0
"1095","video","動画；ビデオ",0
"1096","view","見えるもの、視界",0
"1097","visit","訪ねる，訪問する",0
"1098","visitor","訪問者",0
"1099","voice","声",0
"1100","wait","待つ，待機する",0
"1101","wake","目が覚める；目覚めさせる",0
"1102","walk","歩く",0
"1103","wall","壁",0
"1104","want","～が欲しい；望んでいる；～したいと思う",0
"1105","war","戦争",0
"1106","wash","洗う",0
"1107","waste","むだに使う；浪費する",0
"1108","watch","観察する",0
"1109","water","水",0
"1110","wave","手を振る",0
"1111","we","私たち",0
"1112","wear","着る",0
"1113","weather","天気；天候",0
"1114","web","インターネットのウェブ",0
"1115","wed","結婚する",0
"1116","wednesday","水曜日",0
"1117","week","週；週間",0
"1118","weekly","毎週",0
"1119","weight","重さ",0
"1120","well","健康な",0
"1121","west","西",0
"1122","whatever","～する事は何でも；何であれ；一体何が～",0
"1123","wheel","車輪",0
"1124","when","いつ",0
"1125","whenever","～するときはいつでも；いつであれ；一体いつ～",0
"1126","where","どこ",0
"1127","wherever","どこへ～しても",0
"1128","whether","～かどうか；～であろうとなかろうと",0
"1129","which","どちら",0
"1130","while","～の間に",0
"1131","whilst","～の間に",0
"1132","white","白",0
"1133","who","誰",0
"1134","whole","全部の",0
"1135","whom","誰を；誰に；～する人",0
"1136","whose","誰の",0
"1137","wide","広い",0
"1138","wife","妻",0
"1139","wild","野生の",0
"1140","will","～するつもりである；～でしょう；どうしても～するものだ；～しなさい；～することがある",0
"1141","win","勝つ",0
"1142","wind","風",0
"1143","window","窓",0
"1144","wine","ワイン",0
"1145","winner","勝者；受賞者",0
"1146","winter","冬",0
"1147","wish","願う",0
"1148","with","～と一緒に;  ～で；～の一員で；～に賛成して；～した状態で",0
"1149","within","～中に；～以内",0
"1150","without","～なしで",0
"1151","woman","女性",0
"1152","wonder","驚き",0
"1153","wonderful","素晴らしい",0
"1154","wood","森林",0
"1155","wooden","木でできた",0
"1156","word","単語；言葉",0
"1157","work","仕事",0
"1158","worker","労働者",0
"1159","world","世界",0
"1160","worry","心配する",0
"1161","worth","価値",0
"1162","would","～だろう；～したい；よく～したものだった；～しようとしてきかない",0
"1163","write","書く",0
"1164","writer","作家；書き手",0
"1165","wrong","間違った；間違って",0
"1166","yard","庭",0
"1167","year","年",0
"1168","yellow","黄色",0
"1169","yes","はい",0
"1170","yesterday","昨日",0
"1171","yet","まだ",0
"1172","you","あなた",0
"1173","young","若い",0
"1174","your","あなたの",0
"1175","yourself","あなた自身",0
"1176","zero","ゼロ",0
"1177","access","アクセス；接近",0
"1178","accident","事故；偶然",0
"1179","accuse","訴える；非難する",0
"1180","active","活動的な；能動的な",0
"1181","activity","活動",0
"1182","adapt","適応する",0
"1183","admire","賞賛する；感心する",0
"1184","adult","大人，成人",0
"1185","advance","前進する，進む",0
"1186","advantage","利点",0
"1187","adventure","冒険",0
"1188","advice","助言",0
"1189","advise","忠告する; 勧める",0
"1190","adviser","助言者；顧問",0
"1191","affair","事件;  事柄;  問題",0
"1192","affect","影響する",0
"1193","agent","代理人;  エージェント",0
"1194","aid","援助する",0
"1195","alarm","警報；アラーム",0
"1196","alcohol","アルコール飲料",0
"1197","alive","生きている",0
"1198","alter","変更する",0
"1199","altogether","完全に；全部で；要するに",0
"1200","anger","怒らせる",0
"1201","announce","知らせる；公表する",0
"1202","announcement","お知らせ",0
"1203","anxious","心配している",0
"1204","apartment","アパート",0
"1205","appeal","訴える",0
"1206","application","申し込み； 申請",0
"1207","apply","申し込む；申請する",0
"1208","appoint","任命する； 指定する",0
"1209","appointment","予約； 約束",0
"1210","appreciate","ありがたく思う；感謝する",0
"1211","approach","近づく； 接近する",0
"1212","april","4月",0
"1213","argue","言い争う",0
"1214","argument","口論",0
"1215","army","軍隊",0
"1216","arrange","きちんと並べる;  整える",0
"1217","arrangement","打ち合わせ；準備",0
"1218","arrest","逮捕する",0
"1219","article","記事；文書",0
"1220","aside","わきへ",0
"1221","assist","手伝う；援助する",0
"1222","assistance","援助",0
"1223","assistant","助手",0
"1224","associate","同僚；仕事仲間",0
"1225","association"," 団体； 協会",0
"1226","assume","仮定する；推測する",0
"1227","assure","保証する",0
"1228","atmosphere","大気；空気",0
"1229","attachment"," 愛着；愛情",0
"1230","attack","攻撃する",0
"1231","attempt","試みる；企てる",0
"1232","attend","出席する",0
"1233","attendance","出席",0
"1234","attention","注意；注目",0
"1235","attitude","態度",0
"1236","attract","魅了する；引きつける",0
"1237","attraction","観光スポット",0
"1238","attractive","魅力的な",0
"1239","august","8月",0
"1240","automatically","自動的に",0
"1241","available","利用できる",0
"1242","average","平均の；普通の",0
"1243","avoid","避ける",0
"1244","background","背景",0
"1245","balance","釣り合う;  バランスをとる",0
"1246","barely","かろうじて",0
"1247","basis","基準；基礎",0
"1248","battle","戦い、戦闘",0
"1249","beer","ビール",0
"1250","bell","ベル",0
"1251","belong","属する",0
"1252","belt","ベルト",0
"1253","bend","曲げる",0
"1254","benefit","利益、特典",0
"1255","bike","オートバイ；自転車",0
"1256","bin","ゴミ箱；容器",0
"1257","bind","縛る；結ぶ",0
"1258","bite","かむ，かむこと",0
"1259","blame","非難する",0
"1260","bless","祝福する",0
"1261","blind","目の見えない",0
"1262","block","妨げる； 塞ぐ",0
"1263","bomb","爆撃する",0
"1264","bond","くっつける； 接着する",0
"1265","boom","ブーンという音；ブーム",0
"1266","boot","ブーツ； 長靴",0
"1267","borrow","借りる",0
"1268","boss","上司；ボス",0
"1269","bowl","ボウル",0
"1270","brain","脳；頭脳",0
"1271","branch","枝",0
"1272","brand","ブランド；銘柄",0
"1273","breast","胸",0
"1274","breathe","呼吸する",0
"1275","breed","動物が子を生む;  繁殖する",0
"1276","bridge","橋",0
"1277","brief","短時間の；簡潔な",0
"1278","briefly","簡潔に",0
"1279","brilliant","才気ある",0
"1280","broad","広範囲の",0
"1281","brush","磨いたり払うためのハケ",0
"1282","bunch","束",0
"1283","burst","破裂する； 爆発する",0
"1284","bury","埋める; 埋葬する",0
"1285","button","ボタン",0
"1286","cable","電線",0
"1287","calculate","計算する",0
"1288","calm","穏やかな",0
"1289","camera","カメラ",0
"1290","cap","帽子",0
"1291","capability","能力",0
"1292","capable","能力がある",0
"1293","capital","主要な",0
"1294","career","経歴；職業",0
"1295","carpet","カーペット",0
"1296","cash","現金",0
"1297","cast","配役",0
"1298","castle","城",0
"1299","cent","セント",0
"1300","century","世紀",0
"1301","chain","繋ぎ、連鎖",0
"1302","challenge","挑戦",0
"1303","champion","チャンピオン；優勝者",0
"1304","championship","選手権",0
"1305","channel","溝を掘る； 溝",0
"1306","chapter","章",0
"1307","character","性格;  性質;  特徴",0
"1308","characterize","～とみなす； 描く； 特徴づける",0
"1309","charm","魅力，魅了",0
"1310","chase","追いかける，追跡",0
"1311","chat","おしゃべりする；チャットする",0
"1312","cheek","頬",0
"1313","cheese","チーズ",0
"1314","chest","(頑丈な)収納箱",0
"1315","chief","主要な； 最重要の",0
"1316","chocolate","チョコレート",0
"1317","cigarette","タバコ",0
"1318","circle","円；輪",0
"1319","circumstance","状況",0
"1320","citizen","市民",0
"1321","claim","主張する；要求する",0
"1322","classic","一流作品；古典",0
"1323","classical","古典的な",0
"1324","cloud","雲；曇り",0
"1325","coach","コーチ",0
"1326","coal","石炭",0
"1327","coast","海岸",0
"1328","combination","組み合わせ",0
"1329","combine","組み合わせる",0
"1330","command","指揮する",0
"1331","comment","論評；コメント",0
"1332","commercial","コマーシャルの",0
"1333","commit","(罪などを)犯す",0
"1334","commitment","約束； 誓約",0
"1335","committee","委員会",0
"1336","common","共通の;  普通の;  一般的な",0
"1337","community","地域社会",0
"1338","compare","比較する",0
"1339","comparison","比較",0
"1340","competition","競争",0
"1341","complain","不平を言う",0
"1342","complicate","複雑にする",0
"1343","concentrate","集中する",0
"1344","concentration","集中；濃度",0
"1345","condition","状態;  状況",0
"1346","confuse","混乱させる",0
"1347","confusion","混乱",0
"1348","connect","つなぐ；接続する",0
"1349","connection","接続",0
"1350","constant","不変の；不断の",0
"1351","constantly","絶えず",0
"1352","contact","接触する；連絡する",0
"1353","contain","含む；入る",0
"1354","contract","契約",0
"1355","contribute","寄付する",0
"1356","contribution","寄付",0
"1357","convince","納得させる",0
"1358","cope","対処する",0
"1359","copy","写す； コピーする； まねる",0
"1360","correct","正しい，訂正する",0
"1361","cough","咳をする",0
"1362","council","評議会",0
"1363","counter","反論，反論する",0
"1364","county","郡；州",0
"1365","cow","牛",0
"1366","crack","割れる，割れ目",0
"1367","crash","衝突する",0
"1368","cream","クリーム",0
"1369","create","作り出す；創造する",0
"1370","creation","創造",0
"1371","creative","創造力のある",0
"1372","creature","生き物",0
"1373","credit","クレジット；信用",0
"1374","criminal","犯罪の，犯人",0
"1375","crowd","群衆，群がる；押す",0
"1376","cultural","文化的な",0
"1377","culture","文化；教養",0
"1378","curious","好奇心がある",0
"1379","current","現在の",0
"1380","currently","現在",0
"1381","customer","顧客",0
"1382","damage","損害，損害を与える",0
"1383","dare","あえて～する",0
"1384","debt","借金",0
"1385","december","12月",0
"1386","decision","決定",0
"1387","defense","防衛",0
"1388","delight","大喜び，喜ばせる",0
"1389","deliver","配達する；伝える；出産する",0
"1390","delivery","配達；話し方；出産",0
"1391","deny","否定する",0
"1392","department","部門；局；課；学科",0
"1393","depress","落ち込ませる",0
"1394","depression","不景気；うつ病；衰弱",0
"1395","describe","説明する；描写する",0
"1396","desert","砂漠",0
"1397","deserve","値する",0
"1398","design","図案；設計図；計画，デザインする；考案する",0
"1399","designer","デザイナー",0
"1400","desire","望む；強く欲する，欲望；願望",0
"1401","desk","机",0
"1402","destroy","破壊する",0
"1403","detail","細部；詳細，詳しく述べる",0
"1404","detect","見つける；検出する",0
"1405","determination","決意",0
"1406","determine","決定する",0
"1407","develop","発達する；開発する",0
"1408","diet","食事，ダイエットする",0
"1409","direct","直接的な；率直な",0
"1410","direction","方向",0
"1411","directly","直接に",0
"1412","director","(会社の)重役；所長；監督",0
"1413","disappear","消える",0
"1414","disappoint","失望させる",0
"1415","discipline","規律；訓練；分野，律する",0
"1416","discuss","議論する",0
"1417","discussion","議論",0
"1418","disease","病気",0
"1419","dish","皿；料理",0
"1420","distance","距離",0
"1421","district","地区",0
"1422","disturb","乱す；妨げる",0
"1423","divide","分ける；分割する",0
"1424","divorce","離婚する",0
"1425","dollar","ドル",0
"1426","dozen","1ダース",0
"1427","drag","引っ張る",0
"1428","drama","劇；ドラマ",0
"1429","dramatic","劇的な",0
"1430","dramatically","劇的に",0
"1431","dust","ほこり",0
"1432","duty","義務",0
"1433","earn","稼ぐ",0
"1434","ease","気楽さ；容易さ",0
"1435","economic","経済の",0
"1436","economy","経済",0
"1437","edit","編集する",0
"1438","editor","編集者",0
"1439","effect","効果",0
"1440","effort","努力",0
"1441","elderly","年配の",0
"1442","elect to","選ぶ",0
"1443","election","選挙",0
"1444","electric","電気の",0
"1445","electricity","電気",0
"1446","embarrass","恥ずかしがらせる",0
"1447","emotion","感情",0
"1448","emotional","感情の",0
"1449","empire","帝国",0
"1450","encourage","励ます；奨励する",0
"1451","enemy","敵",0
"1452","energy","精力；エネルギー",0
"1453","engage","従事する；かみ合う",0
"1454","engineer","エンジニア；技師",0
"1455","enormous","巨大な",0
"1456","entertain","もてなす",0
"1457","entertainment","エンターテイメント； 娯楽",0
"1458","entire","全体の；完全な",0
"1459","entirely","全く",0
"1460","envelope","封筒",0
"1461","environment","環境",0
"1462","environmental","環境の；環境保護の",0
"1463","equal","等しい",0
"1464","equally","同様に；等しく",0
"1465","equipment","装置；設備",0
"1466","escape","逃げる",0
"1467","establish","設立する；制定する",0
"1468","establishment","設立；制定；施設",0
"1469","estate","土地；財産；地位",0
"1470","event","出来事",0
"1471","eventually","最終的には",0
"1472","evidence","証拠",0
"1473","evil","悪",0
"1474","exam","試験",0
"1475","examination","試験",0
"1476","examine","試験をする；調べる",0
"1477","example","例",0
"1478","excellent","非常に優れた",0
"1479","exchange","交換する",0
"1480","exercise","運動する",0
"1481","exhaust","疲れさせる",0
"1482","exist","存在する",0
"1483","existence","存在",0
"1484","expense","費用",0
"1485","expose","さらす；暴く",0
"1486","exposure","さらすこと；暴露",0
"1487","extend","引き伸ばす；広げる",0
"1488","extreme","極端な，極度",0
"1489","extremely","極めて",0
"1490","fail","失敗する、目標に達成しない",0
"1491","faith","信仰；信頼",0
"1492","faithfully","忠実に",0
"1493","familiar","よく知られた",0
"1494","famous","有名な",0
"1495","fan","扇風機；うちわ",0
"1496","fancy","好む；～したい気がする",0
"1497","fantastic","素晴らしい；幻想的な",0
"1498","fascinate","魅了する",0
"1499","fashion","服装",0
"1500","fault","欠点",0
"1501","favor","親切，好む；賛成する",0
"1502","feature","特徴",0
"1503","february","2月",0
"1504","female","女性",0
"1505","fence","フェンス，囲い",0
"1506","file","提出する",0
"1507","finance","財政；金融，資金",0
"1508","financial","財政の；金融の",0
"1509","firm","堅い；安定した",0
"1510","firmly","堅く；しっかりと",0
"1511","flag","旗",0
"1512","flash","閃光，ぴかっと光る",0
"1513","flight","飛行",0
"1514","float","浮く",0
"1515","flood","洪水",0
"1516","flow","流れる",0
"1517","fold","折りたたむ",0
"1518","folk","人の、民族の",0
"1519","fool","だます",0
"1520","foreign","外国の",0
"1521","forth","前へ；外へ",0
"1522","fortune","運；運勢",0
"1523","frame","枠組み；骨組み，組み立てる",0
"1524","fruit","果物",0
"1525","fund","資金を出す",0
"1526","furniture","家具",0
"1527","future","未来",0
"1528","gain","得る",0
"1529","gate","ゲート；門",0
"1530","gather","集会を開く",0
"1531","gay","同性愛者",0
"1532","gear","車のギア",0
"1533","generation","世代",0
"1534","gentleman","紳士",0
"1535","gift","贈り物；才能",0
"1536","goal","目的；目標",0
"1537","golf","ゴルフ",0
"1538","grab","つかみ取る",0
"1539","grade","学年",0
"1540","grand","壮大な",0
"1541","grant","(願い・要求などを)聞き入れる；付与する",0
"1542","grin","ニヤリと笑う",0
"1543","guarantee","保証，保証する",0
"1544","guard","守る；見張る，警備",0
"1545","guest","客；ゲスト",0
"1546","guide","案内する；指導する，案内者；指導者",0
"1547","guilty","有罪の",0
"1548","habit","習慣",0
"1549","harm","損害，害する",0
"1550","height","高さ",0
"1551","hero","英雄",0
"1552","hesitate","ためらう",0
"1553","hire","雇う",0
"1554","hook","フック，フックで吊るす",0
"1555","hotel","ホテル",0
"1556","identify","確認する；同一視する",0
"1557","identity","アイデンティティ；独自性；身元",0
"1558","ignore","無視する",0
"1559","ill","病気で，悪く",0
"1560","illegal","違法の",0
"1561","illness","病気",0
"1562","illustrate","説明する",0
"1563","illustration","挿絵；図解",0
"1564","image","イメージ；画像",0
"1565","immediate","即時の；直近の",0
"1566","immediately","すぐに",0
"1567","impress","よい印象を与える",0
"1568","impressive","印象的な",0
"1569","improve","改善する",0
"1570","improvement","改善",0
"1571","inch","インチ",0
"1572","include","含む",0
"1573","income","収入",0
"1574","increase","増える；増加させる",0
"1575","increasingly","ますます",0
"1576","indicate","指し示す",0
"1577","indication","表示；兆候",0
"1578","individual","個人，個人の",0
"1579","industrial","産業の",0
"1580","industry","産業",0
"1581","influence","影響を与える，影響",0
"1582","injure","傷つける",0
"1583","injury","傷害",0
"1584","innocent","無邪気な；無罪の",0
"1585","insist","主張する",0
"1586","instance","例；実例",0
"1587","instruction","指示；教育",0
"1588","instrument","楽器",0
"1589","intend","～するつもりである",0
"1590","intense","激しい",0
"1591","intention","意図",0
"1592","interview","面接；インタビュー",0
"1593","introduce","紹介する",0
"1594","introduction","紹介",0
"1595","investigate","調査する",0
"1596","investigation","調査",0
"1597","invitation","招待",0
"1598","invite","招待する；勧める",0
"1599","iron","アイロン，アイロンをかける",0
"1600","item","事項；項目",0
"1601","jacket","ジャケット；カバー",0
"1602","journey","旅",0
"1603","joy","喜び",0
"1604","july","7月",0
"1605","justice","公正",0
"1606","keen","鋭い",0
"1607","knee","膝",0
"1608","knife","ナイフ；刀",0
"1609","knowledge","知識",0
"1610","labor","労働，働く；詳細に論じる",0
"1611","laboratory","研究室",0
"1612","lack","不足，欠いている",0
"1613","language","言語",0
"1614","lawyer","弁護士",0
"1615","league","同盟；リーグ",0
"1616","leap","飛び跳ねる，跳躍",0
"1617","legal","合法的な；法的な",0
"1618","lend","貸す",0
"1619","length","長さ",0
"1620","lesson","授業；課",0
"1621","library","図書館",0
"1622","license","免許",0
"1623","likely","ありそうな；～しそうである；適した",0
"1624","limit","限度；境界，制限する",0
"1625","limitation","制限；限界",0
"1626","loan","貸す，貸付",0
"1627","locate","捜し出す；置く；位置する",0
"1628","location","場所",0
"1629","log","丸太",0
"1630","loose","ゆるい；自由な",0
"1631","loss","失うこと；損害",0
"1632","magazine","雑誌",0
"1633","magic","手品；魔法",0
"1634","mail","郵便；メール",0
"1635","maintain","維持する；持続する",0
"1636","maintenance","維持；整備",0
"1637","male","男性",0
"1638","manner","方法",0
"1639","map","地図",0
"1640","mass","質量",0
"1641","massive","巨大な；大量の",0
"1642","match","試合",0
"1643","mate","仲間",0
"1644","material","材料，物質",0
"1645","mathematics","数学",0
"1646","maximum","最大",0
"1647","measure","測る;寸法をとる",0
"1648","measurement","測定",0
"1649","meat","肉；",0
"1650","medical","医療の",0
"1651","medicine","薬",0
"1652","memory","記憶",0
"1653","mental","精神の",0
"1654","message","メッセージ；伝言",0
"1655","metal","金属",0
"1656","meter","メートル",0
"1657","military","軍隊，軍の",0
"1658","minor","小さい；少ない；重要でない",0
"1659","minority","少数派",0
"1660","mirror","鏡",0
"1661","mission","任務",0
"1662","mix","混ぜる",0
"1663","model","模型を作る，模範となる",0
"1664","modern","現代の",0
"1665","mood","気分；ムード",0
"1666","moon","月",0
"1667","motor","自動車の,動力を起こす",0
"1668","mount","登る；乗る；取り付ける",0
"1669","mouse","ネズミ",0
"1670","murder","殺人，殺す",0
"1671","muscle","筋肉",0
"1672","mystery","謎；ミステリー",0
"1673","narrow","狭い",0
"1674","native","ネイティブ；母語話者",0
"1675","neither","どちらも～ない",0
"1676","nerve","神経",0
"1677","nervous","神経質な；緊張して",0
"1678","newspaper","新聞",0
"1679","nor","～もまた～でない",0
"1680","northern","北の",0
"1681","november","11月",0
"1682","nowhere","どこにも～ない",0
"1683","object","反対する",0
"1684","observation","観察；監視",0
"1685","observe","観察する",0
"1686","occasion","時；出来事；機会",0
"1687","occasionally","時折に",0
"1688","occur","発生する",0
"1689","october","10月",0
"1690","official","公式な；公的な",0
"1691","operate","作動する；操作する；作用する；経営する",0
"1692","operation","作用；操作；事業",0
"1693","operator","操作者；(電話の)交換手；経営者",0
"1694","opinion","意見",0
"1695","opportunity","機会",0
"1696","oppose","反対する",0
"1697","opposite","反対側の",0
"1698","opposition","反対",0
"1699","ordinary","普通の",0
"1700","organization","組織",0
"1701","organize","組織する；まとめる；計画する",0
"1702","original","最初の；原始的な；独創的な，原物",0
"1703","originally","もともと",0
"1704","otherwise","さもなければ；別のやり方で，他の",0
"1705","owe","借りがある；義務がある；おかげである",0
"1706","panic","恐慌；パニック",0
"1707","partner","パートナー；相棒",0
"1708","partnership","協力関係",0
"1709","path","小道；通り道",0
"1710","patient","辛抱強い",0
"1711","pattern","模範；原型；模様；傾向；パターン",0
"1712","pause","休止，休止する",0
"1713","peace","平和",0
"1714","pen","ペン",0
"1715","pension","年金",0
"1716","per","～につき； ～ごとに",0
"1717","percent","パーセント",0
"1718","percentage","パーセンテージ；割合",0
"1719","perform","行う；成し遂げる",0
"1720","performance","演奏；公演",0
"1721","period","期間；時代",0
"1722","physical","身体の；肉体の",0
"1723","piano","ピアノ",0
"1724","pig","ブタ",0
"1725","pile","積み重ねる，積み重ね",0
"1726","pink","ピンク",0
"1727","pipe","管；パイプ",0
"1728","pitch","ボールを投げる，投球",0
"1729","plain","地味な；質素な",0
"1730","plane","飛行機",0
"1731","planet","惑星",0
"1732","plastic","プラスチック",0
"1733","plate","皿",0
"1734","pleasant","気持ちのよい",0
"1735","pleasure","楽しさ；愉快；満足",0
"1736","pocket","ポケット",0
"1737","poem","詩",0
"1738","poet","詩人",0
"1739","poetry","詩",0
"1740","policy","政策；方針",0
"1741","political","政治の",0
"1742","politician","政治家",0
"1743","politics","政治",0
"1744","pollution","汚染",0
"1745","pool","プール",0
"1746","popular","人気のある",0
"1747","population","人口",0
"1748","port","港",0
"1749","positive","確かな；肯定的な；前向きな",0
"1750","possess","所有する；取り憑く",0
"1751","possession","所有物",0
"1752","potato","じゃがいも",0
"1753","pour","注ぐ",0
"1754","practical","実用的な",0
"1755","practice","練習する",0
"1756","pray","祈る；祈願する",0
"1757","prefer","好む",0
"1758","preference","好み",0
"1759","pregnancy","妊娠",0
"1760","pregnant","妊娠している",0
"1761","president","大統領；社長",0
"1762","presidential","大統領・社長の",0
"1763","pressure","圧力",0
"1764","presumably","恐らく",0
"1765","pretend","ふりをする",0
"1766","prevent","防ぐ",0
"1767","previous","前の",0
"1768","previously","以前に",0
"1769","pride","誇り",0
"1770","prime","最も重要な；最上の",0
"1771","print","印刷する",0
"1772","printer","印刷機；プリンター",0
"1773","private","私的な；個人的な",0
"1774","process","製造過程；手順；一連のプロセス，処理する",0
"1775","produce","産出する；製造する",0
"1776","producer","生産者；製造者",0
"1777","product","製品",0
"1778","production","生産",0
"1779","profession","専門職",0
"1780","professional","専門職の；プロの",0
"1781","progress","前進する",0
"1782","project","計画；事業；プロジェクト",0
"1783","property","所有物；財産",0
"1784","proposal","提案",0
"1785","propose","提案する",0
"1786","protest","抗議，抗議する",0
"1787","proud","誇りに思う",0
"1788","prove","証明する",0
"1789","provide","提供する",0
"1790","pub","パブ；酒場",0
"1791","pump","ポンプ，ポンプでくみ上げる",0
"1792","purchase","購入する",0
"1793","pure","純粋な",0
"1794","purpose","目的",0
"1795","qualification","資格",0
"1796","qualify","資格を取る",0
"1797","quality","質；資質",0
"1798","quote","引用する，引用",0
"1799","range","範囲，範囲に及ぶ；並べる",0
"1800","rapid","急速な",0
"1801","rapidly","急速に",0
"1802","rare","珍しい",0
"1803","rarely","めったに～ない",0
"1804","rat","ネズミ",0
"1805","react","反応する",0
"1806","reaction","反応",0
"1807","recall","思い出す，想起",0
"1808","receive","受ける；受信する",0
"1809","reckon","数える；考える",0
"1810","recognize","認識する",0
"1811","recommend","推薦する",0
"1812","recommendation","推薦",0
"1813","recover","回復する",0
"1814","recovery","回復",0
"1815","reduce","減少させる",0
"1816","reduction","削減",0
"1817","refer","言及する；引用する；参照する",0
"1818","reference","言及；参照",0
"1819","refuse","拒否する",0
"1820","regard","注視する；注意を払う",0
"1821","regardless","～に注意しない；～にかかわらず",0
"1822","region","地域",0
"1823","regional","地域の",0
"1824","register","登録する，登録",0
"1825","registration","登録",0
"1826","regular","定期的な；規則的な",0
"1827","regularly","定期的に；規則的に",0
"1828","relax","くつろぐ；緩める",0
"1829","release","解放する；公開する，解放",0
"1830","reliable","信頼できる",0
"1831","relief","除去；安心；救助",0
"1832","rely on","頼る",0
"1833","remain","残る；～ままである，残り；遺跡",0
"1834","remark","発言，述べる",0
"1835","remarkable","顕著な",0
"1836","remind","思い出させる",0
"1837","remove","取り除く；解任する",0
"1838","repair","修理する",0
"1839","repeat","繰り返す，繰り返し",0
"1840","replace","取り替える",0
"1841","represent","表す；代表する；説明する",0
"1842","representation","表現",0
"1843","representative","代表者，代表する",0
"1844","require","必要とする",0
"1845","requirement","必要条件",0
"1846","research","研究，研究する",0
"1847","researcher","研究者",0
"1848","reserve","予約する；取っておく",0
"1849","resist","抵抗する",0
"1850","resistance","抵抗；耐性",0
"1851","respect","尊敬する，尊敬",0
